"","b0","b1","b2","prev","ew","r2","auc","f1","r2.del","auc.del","f1.del","r2.diff","auc.diff","f1.diff","ew0"
"602",0.5,0.5,0.682462302502245,0.6065,0.0885918256497551,0.123188288576239,0.703862161659661,0.519442406456346,1.6834775720168,0.122661343096893,0.534475272133799,0.0772820772254004,0.0769035815075756,0.180927725972754,0.176010753415639
"603",0.5,0.5,0.861228798516095,0.593,0.138815968368715,0.175144640458118,0.743222850302026,0.585400425230333,3.80798879330754,0.217675811093826,0.917272990325381,0.138716801711508,0.132861008890069,0.280070705266467,0.205391894303312
"604",0.5,0.5,0.993929869960994,0.598,0.149785085521602,0.181983542325759,0.749387417768622,0.563598032326072,3.20137609135861,0.209198298522516,0.823501773194528,0.138668319320596,0.12964835703369,0.254523459100555,0.237189318246715
"605",0.5,0.5,0.967982609756291,0.601,0.162154106692222,0.200585066093632,0.760069791666667,0.605299860529986,3.78248067156724,0.227922232001468,0.882585159444957,0.15864342955213,0.14108125,0.283773974971403,0.24526857967152
"606",0.5,0.5,0.116270982194692,0.6115,0.00322501749926728,0.0555485513894326,0.639552901273652,0.347666971637694,0.0574457563577731,0.00779299349219027,0.087230736748648,0.00301767587600488,0.00494549141512324,0.0278940293481958,0.0763543601696811
"607",0.5,0.5,0.733902286738157,0.6085,0.10876059639323,0.143850359109552,0.720842708333333,0.521367521367521,2.07012285463889,0.158236089631578,0.691341066341066,0.0969954396420143,0.0984802083333333,0.213110640633576,0.195617722131641
"608",0.5,0.5,0.309698060154915,0.5905,0.0128936541157484,0.0595949696761169,0.639360414467843,0.413680781758958,0.230560644580294,0.0186964689081744,0.0935561535193316,0.0111658492271667,0.0117343904441206,0.0353913080747472,0.0932542726108267
"609",0.5,0.5,0.405528174713254,0.6145,0.0314232929756975,0.049791964189152,0.640081793087657,0.396135265700483,1.03625154459922,0.0644758669442627,0.323234968860951,0.0253392071998616,0.0387700931567722,0.0967664649791125,0.0702255119271434
"610",0.5,0.5,0.721017328090966,0.6185,0.0968764601946716,0.121040476273991,0.705844248630626,0.484261501210654,2.68185141248589,0.15895724713243,0.683837376758613,0.0881655819033169,0.0968103516710328,0.196667516248248,0.15023323050548
"611",0.5,0.5,0.250552171841264,0.615,0.0150071261785387,0.063015897929964,0.647321597616954,0.398340248962656,0.250580025674418,0.0261703717043173,0.0874875810881888,0.0126265612731751,0.0165086103526184,0.0320461818947278,0.0938826655939491
"612",0.5,0.5,0.549353960203007,0.5995,0.0627532269064967,0.10791960120057,0.688517579980995,0.465543644716692,1.14583556025567,0.0959377221597584,0.417792008909926,0.0576270237079538,0.0602724105163129,0.137185435761468,0.141092006922976
