"","Difference","Prevalence","R2","AUC","F1","IMV"
"900",0.136383925662289,0.1171,0.100190411258061,0.682583372237196,0.461167390255668,0.129098561336098
"901",0.0830415750796897,0.237,0.0625982478866154,0.661207134049765,0.846488137185812,0.0392616933951016
"902",0.183678068898221,0.3294,0.11842303190557,0.75880041250741,0.050251256281407,0.0443412416995059
"903",0.120738926356043,0.0217000000000001,0.0659217722312592,0.646887852082669,0.5576099210823,0.209729834116419
"904",0.0276811282433476,0.0512,0.0412353409740004,0.616577079274776,0.675025956393259,0.113988540430688
"905",0.256738222690031,0.0495,0.129688105630643,0.708305704206932,0.602603550295858,0.252384086041112
"906",0.05513347630625,0.0686,0.0945367874667713,0.676739149471385,0.534052942688255,0.17875749809289
"907",0.316235185586711,0.1763,0.152985343320832,0.739945324810885,0.462043795620438,0.128638971402223
"908",0.0838544665019577,0.0777,0.0416491250016356,0.616844352975092,0.397287113790505,0.0887762401069732
"909",0.17972488811576,0.2313,0.153233528229314,0.74001776383966,0.379720641489912,0.0888216825894035
"910",0.0998023604819235,0.1167,0.0440225379863839,0.622990178868354,0.330083062477429,0.0650909513407008
"911",0.00489337460630523,0.0745,0.0615433733984896,0.643734591669658,0.442828047716031,0.122534887428939
"912",0.0788024774587639,0.1812,0.159704443265213,0.742009635369276,0.431822841911011,0.129635346963
"913",0.0802100022898986,0.355,0.0675239649317803,0.704592377495463,0.0109439124487004,0.0215007502995876
"914",0.114401622102143,0.169,0.0847044490928496,0.677120696896211,0.272727272727273,0.0816294150248221
